gutenberg_id,text,book
1321,    ,The Waste Land
1321,"      77.  Cf.  _Antony and Cleopatra_, II. ii., l. 190.",The Waste Land
1321,    ,The Waste Land
1321,"      92.  Laquearia.  V.  _Aeneid_, I. 726:",The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,       dependent lychni laquearibus aureis,The Waste Land
1321,"       incensi, et noctem flammis funalia vincunt.    ",The Waste Land
1321,"      98.  Sylvan scene.  V. Milton, _Paradise Lost_, iv.  140.",The Waste Land
1321,    ,The Waste Land
1321,"      99.  V. Ovid, _Metamorphoses_, vi, Philomela.",The Waste Land
1321,    ,The Waste Land
1321,"      100.  Cf.  Part III, l. 204.",The Waste Land
1321,    ,The Waste Land
1321,"      115.  Cf.  Part III, l. 195.",The Waste Land
1321,    ,The Waste Land
1321,      118.  Cf.  Webster:  “Is the wind in that door still?”,The Waste Land
1321,    ,The Waste Land
1321,"      126.  Cf.  Part I, l. 37, 48.",The Waste Land
1321,    ,The Waste Land
1321,      138.  Cf.  the game of chess in Middleton’s _Women beware Women_.,The Waste Land
1321,    ,The Waste Land
1321,      III.  THE FIRE SERMON,The Waste Land
1321,    ,The Waste Land
1321,"      176.  V. Spenser, _Prothalamion_.",The Waste Land
1321,    ,The Waste Land
1321,"      192.  Cf.  _The Tempest_, I.  ii.",The Waste Land
1321,    ,The Waste Land
1321,"      196.  Cf.  Marvell, _To His Coy Mistress_.",The Waste Land
1321,    ,The Waste Land
1321,"      197.  Cf.  Day, _Parliament of Bees_:",The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,"       “When of the sudden, listening, you shall hear,",The Waste Land
1321,"       “A noise of horns and hunting, which shall bring",The Waste Land
1321,"       “Actaeon to Diana in the spring,",The Waste Land
1321,       “Where all shall see her naked skin . . .”    ,The Waste Land
1321,      199.  I do not know the origin of the ballad from which these,The Waste Land
1321,"      lines are taken:  it was reported to me from Sydney, Australia.",The Waste Land
1321,    ,The Waste Land
1321,"      202.  V. Verlaine, _Parsifal_.",The Waste Land
1321,    ,The Waste Land
1321,      210.  The currants were quoted at a price “carriage and insurance,The Waste Land
1321,      free to London”; and the Bill of Lading etc. were to be handed,The Waste Land
1321,      to the buyer upon payment of the sight draft.,The Waste Land
1321,    ,The Waste Land
1321,"      210.  “Carriage and insurance free”] “cost, insurance and",The Waste Land
1321,      freight”-Editor.,The Waste Land
1321,    ,The Waste Land
1321,"      218.  Tiresias, although a mere spectator and not indeed a",The Waste Land
1321,"      “character,” is yet the most important personage in the poem,",The Waste Land
1321,"      uniting all the rest. Just as the one-eyed merchant, seller of",The Waste Land
1321,"      currants, melts into the Phoenician Sailor, and the latter is not",The Waste Land
1321,"      wholly distinct from Ferdinand Prince of Naples, so all the women",The Waste Land
1321,"      are one woman, and the two sexes meet in Tiresias.  What Tiresias",The Waste Land
1321,"      _sees_, in fact, is the substance of the poem.  The whole passage",The Waste Land
1321,      from Ovid is of great anthropological interest:,The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,       ‘. . . Cum Iunone iocos et maior vestra profecto est,The Waste Land
1321,"       Quam, quae contingit maribus,’ dixisse, ‘voluptas.’",The Waste Land
1321,       Illa negat; placuit quae sit sententia docti,The Waste Land
1321,       Quaerere Tiresiae: venus huic erat utraque nota.,The Waste Land
1321,       Nam duo magnorum viridi coeuntia silva,The Waste Land
1321,       Corpora serpentum baculi violaverat ictu,The Waste Land
1321,"       Deque viro factus, mirabile, femina septem",The Waste Land
1321,       Egerat autumnos; octavo rursus eosdem,The Waste Land
1321,"       Vidit et ‘est vestrae si tanta potentia plagae,’",The Waste Land
1321,"       Dixit ‘ut auctoris sortem in contraria mutet,",The Waste Land
1321,       Nunc quoque vos feriam!’ percussis anguibus isdem,The Waste Land
1321,       Forma prior rediit genetivaque venit imago.,The Waste Land
1321,       Arbiter hic igitur sumptus de lite iocosa,The Waste Land
1321,       Dicta Iovis firmat; gravius Saturnia iusto,The Waste Land
1321,       Nec pro materia fertur doluisse suique,The Waste Land
1321,"       Iudicis aeterna damnavit lumina nocte,",The Waste Land
1321,       At pater omnipotens (neque enim licet inrita cuiquam,The Waste Land
1321,       Facta dei fecisse deo) pro lumine adempto,The Waste Land
1321,       Scire futura dedit poenamque levavit honore.    ,The Waste Land
1321,,The Waste Land
1321,"      221.  This may not appear as exact as Sappho’s lines, but I had",The Waste Land
1321,"      in mind the “longshore” or “dory” fisherman, who returns at",The Waste Land
1321,      nightfall.,The Waste Land
1321,    ,The Waste Land
1321,"      253.  V. Goldsmith, the song in _The Vicar of Wakefield_.",The Waste Land
1321,    ,The Waste Land
1321,"      257.  V.  _The Tempest_, as above.",The Waste Land
1321,    ,The Waste Land
1321,      264.  The interior of St. Magnus Martyr is to my mind one of,The Waste Land
1321,      the finest among Wren’s interiors.  See _The Proposed Demolition,The Waste Land
1321,"      of Nineteen City Churches_ (P. S. King & Son, Ltd.).",The Waste Land
1321,    ,The Waste Land
1321,      266.  The Song of the (three) Thames-daughters begins here.,The Waste Land
1321,      From line 292 to 306 inclusive they speak in turn.,The Waste Land
1321,"      V.  _Götterdämmerung_, III.  i:  the Rhine-daughters.",The Waste Land
1321,    ,The Waste Land
1321,"      279.  V. Froude, _Elizabeth_, Vol.  I, ch.  iv, letter of De",The Waste Land
1321,      Quadra to Philip of Spain:,The Waste Land
1321,    ,The Waste Land
1321,"      “In the afternoon we were in a barge, watching the games on the",The Waste Land
1321,      river. (The queen) was alone with Lord Robert and myself on the,The Waste Land
1321,"      poop, when they began to talk nonsense, and went so far that Lord",The Waste Land
1321,"      Robert at last said, as I was on the spot there was no reason why",The Waste Land
1321,      they should not be married if the queen pleased.”,The Waste Land
1321,    ,The Waste Land
1321,"      293.  Cf.  _Purgatorio_, v.  133:",The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,"       “Ricorditi di me, che son la Pia;",The Waste Land
1321,"       Siena mi fe’, disfecemi Maremma.”    ",The Waste Land
1321,      ,The Waste Land
1321,      307.  V. St. Augustine’s _Confessions_:  “to Carthage then I,The Waste Land
1321,"      came, where a cauldron of unholy loves sang all about mine ears.”",The Waste Land
1321,    ,The Waste Land
1321,      308.  The complete text of the Buddha’s Fire Sermon (which,The Waste Land
1321,      corresponds in importance to the Sermon on the Mount) from which,The Waste Land
1321,"      these words are taken, will be found translated in the late Henry",The Waste Land
1321,      Clarke Warren’s _Buddhism in Translation_ (Harvard Oriental,The Waste Land
1321,      Series). Mr. Warren was one of the great pioneers of Buddhist,The Waste Land
1321,      studies in the Occident.,The Waste Land
1321,    ,The Waste Land
1321,      309.  From St. Augustine’s _Confessions_ again.  The collocation,The Waste Land
1321,"      of these two representatives of eastern and western asceticism,",The Waste Land
1321,"      as the culmination of this part of the poem, is not an accident.",The Waste Land
1321,    ,The Waste Land
1321,      V. WHAT THE THUNDER SAID,The Waste Land
1321,    ,The Waste Land
1321,      In the first part of Part V three themes are employed:,The Waste Land
1321,"      the journey to Emmaus, the approach to the Chapel Perilous",The Waste Land
1321,      (see Miss Weston’s book) and the present decay of eastern Europe.,The Waste Land
1321,    ,The Waste Land
1321,"      357.  This is _Turdus aonalaschkae pallasii_, the hermit-thrush",The Waste Land
1321,      which I have heard in Quebec County.  Chapman says (_Handbook of,The Waste Land
1321,      Birds of Eastern North America_) “it is most at home in secluded,The Waste Land
1321,      woodland and thickety retreats. . . . Its notes are not,The Waste Land
1321,"      remarkable for variety or volume, but in purity and sweetness of",The Waste Land
1321,      tone and exquisite modulation they are unequalled.”  Its,The Waste Land
1321,      “water-dripping song” is justly celebrated.,The Waste Land
1321,    ,The Waste Land
1321,      360.  The following lines were stimulated by the account of one,The Waste Land
1321,"      of the Antarctic expeditions (I forget which, but I think one",The Waste Land
1321,"      of Shackleton’s): it was related that the party of explorers,",The Waste Land
1321,"      at the extremity of their strength, had the constant delusion",The Waste Land
1321,      that there was _one more member_ than could actually be counted.,The Waste Land
1321,    ,The Waste Land
1321,"      366-76. Cf.  Hermann Hesse, _Blick ins Chaos_:",The Waste Land
1321,    ,The Waste Land
1321,"      “Schon ist halb Europa, schon ist zumindest der halbe Osten",The Waste Land
1321,"      Europas auf dem Wege zum Chaos, fährt betrunken im heiligem Wahn",The Waste Land
1321,"      am Abgrund entlang und singt dazu, singt betrunken und hymnisch",The Waste Land
1321,      wie Dmitri Karamasoff sang. Ueber diese Lieder lacht der Bürger,The Waste Land
1321,"      beleidigt, der Heilige und Seher hört sie mit Tränen.”",The Waste Land
1321,    ,The Waste Land
1321,"      401.  “Datta, dayadhvam, damyata” (Give, sympathize,",The Waste Land
1321,      control). The fable of the meaning of the Thunder is found,The Waste Land
1321,"      in the _Brihadaranyaka—Upanishad_, 5, 1.  A translation is found",The Waste Land
1321,"      in Deussen’s _Sechzig Upanishads des Veda_, p.  489.",The Waste Land
1321,    ,The Waste Land
1321,"      407.  Cf.  Webster, _The White Devil_, v.  vi:",The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,                                                      “. . . they’ll remarry,The Waste Land
1321,"     Ere the worm pierce your winding-sheet, ere the spider",The Waste Land
1321,     Make a thin curtain for your epitaphs.”    ,The Waste Land
1321,"      411.  Cf.  _Inferno_, xxxiii.  46:",The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,            “ed io sentii chiavar l’uscio di sotto,The Waste Land
1321,            all’orribile torre.”    ,The Waste Land
1321,"      Also F. H. Bradley, _Appearance and Reality_, p.  346:",The Waste Land
1321,    ,The Waste Land
1321,      “My external sensations are no less private to myself than are my,The Waste Land
1321,      thoughts or my feelings.  In either case my experience falls,The Waste Land
1321,"      within my own circle, a circle closed on the outside; and, with",The Waste Land
1321,"      all its elements alike, every sphere is opaque to the others",The Waste Land
1321,"      which surround it. . . . In brief, regarded as an existence which",The Waste Land
1321,"      appears in a soul, the whole world for each is peculiar and",The Waste Land
1321,      private to that soul.”,The Waste Land
1321,    ,The Waste Land
1321,"      424.  V. Weston, From _Ritual to Romance_; chapter on the Fisher",The Waste Land
1321,      King.,The Waste Land
1321,    ,The Waste Land
1321,"      427.  V.  _Purgatorio_, xxvi.  148.",The Waste Land
1321,    ,The Waste Land
1321,,The Waste Land
1321,            “‘Ara vos prec per aquella valor,The Waste Land
1321,"             ‘que vos guida al som de l’escalina,",The Waste Land
1321,             ‘sovegna vos a temps de ma dolor.’,The Waste Land
1321,              Poi s’ascose nel foco che gli affina.”    ,The Waste Land
1321,      428.  V.  _Pervigilium Veneris_.  Cf.  Philomela in Parts II and,The Waste Land
1321,      III.,The Waste Land
1321,    ,The Waste Land
1321,"      429.  V. Gerard de Nerval, Sonnet _El Desdichado_.",The Waste Land
1321,    ,The Waste Land
1321,      431.  V. Kyd’s _Spanish Tragedy_.,The Waste Land
1321,    ,The Waste Land
1321,"      433.  Shantih.  Repeated as here, a formal ending to an",The Waste Land
1321,      Upanishad. ‘The Peace which passeth understanding’ is a feeble,The Waste Land
1321,      translation of the content of this word.,The Waste Land
1459,PRUFROCK AND OTHER OBSERVATIONS,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,By T. S. Eliot,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,                  To Jean Verdenal 1889-1915,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Certain of these poems appeared first in “Poetry” and “Others”,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Contents,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,     The Love Song of J. Alfred Prufrock,Prufrock and Other Observations
1459,     Portrait of a Lady,Prufrock and Other Observations
1459,     Preludes,Prufrock and Other Observations
1459,     Rhapsody on a Windy Night,Prufrock and Other Observations
1459,     Morning at the Window,Prufrock and Other Observations
1459,     The Boston Evening Transcript,Prufrock and Other Observations
1459,     Aunt Helen,Prufrock and Other Observations
1459,     Cousin Nancy,Prufrock and Other Observations
1459,     Mr. Apollinax,Prufrock and Other Observations
1459,     Hysteria,Prufrock and Other Observations
1459,     Conversation Galante,Prufrock and Other Observations
1459,     La Figlia Che Piange,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,The Love Song of J. Alfred Prufrock,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,  _S’io credesse che mia risposta fosse,Prufrock and Other Observations
1459,"  A persona che mai tornasse al mondo,",Prufrock and Other Observations
1459,  Questa fiamma staria senza piu scosse.,Prufrock and Other Observations
1459,  Ma perciocche giammai di questo fondo,Prufrock and Other Observations
1459,"  Non torno vivo alcun, s’i’odo il vero,",Prufrock and Other Observations
1459,  Senza tema d’infamia ti rispondo._,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Let us go then, you and I,",Prufrock and Other Observations
1459, When the evening is spread out against the sky,Prufrock and Other Observations
1459, Like a patient etherized upon a table;,Prufrock and Other Observations
1459," Let us go, through certain half-deserted streets,",Prufrock and Other Observations
1459, The muttering retreats,Prufrock and Other Observations
1459, Of restless nights in one-night cheap hotels,Prufrock and Other Observations
1459, And sawdust restaurants with oyster-shells:,Prufrock and Other Observations
1459, Streets that follow like a tedious argument,Prufrock and Other Observations
1459, Of insidious intent,Prufrock and Other Observations
1459, To lead you to an overwhelming question ...,Prufrock and Other Observations
1459," Oh, do not ask, “What is it?”",Prufrock and Other Observations
1459, Let us go and make our visit.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, In the room the women come and go,Prufrock and Other Observations
1459, Talking of Michelangelo.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," The yellow fog that rubs its back upon the window-panes,",Prufrock and Other Observations
1459," The yellow smoke that rubs its muzzle on the window-panes,",Prufrock and Other Observations
1459," Licked its tongue into the corners of the evening,",Prufrock and Other Observations
1459," Lingered upon the pools that stand in drains,",Prufrock and Other Observations
1459," Let fall upon its back the soot that falls from chimneys,",Prufrock and Other Observations
1459," Slipped by the terrace, made a sudden leap,",Prufrock and Other Observations
1459," And seeing that it was a soft October night,",Prufrock and Other Observations
1459," Curled once about the house, and fell asleep.",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, And indeed there will be time,Prufrock and Other Observations
1459," For the yellow smoke that slides along the street,",Prufrock and Other Observations
1459, Rubbing its back upon the window-panes;,Prufrock and Other Observations
1459," There will be time, there will be time",Prufrock and Other Observations
1459, To prepare a face to meet the faces that you meet;,Prufrock and Other Observations
1459," There will be time to murder and create,",Prufrock and Other Observations
1459, And time for all the works and days of hands,Prufrock and Other Observations
1459, That lift and drop a question on your plate;,Prufrock and Other Observations
1459," Time for you and time for me,",Prufrock and Other Observations
1459," And time yet for a hundred indecisions,",Prufrock and Other Observations
1459," And for a hundred visions and revisions,",Prufrock and Other Observations
1459, Before the taking of a toast and tea.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, In the room the women come and go,Prufrock and Other Observations
1459, Talking of Michelangelo.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, And indeed there will be time,Prufrock and Other Observations
1459," To wonder, “Do I dare?” and, “Do I dare?”",Prufrock and Other Observations
1459," Time to turn back and descend the stair,",Prufrock and Other Observations
1459, With a bald spot in the middle of my hair--,Prufrock and Other Observations
1459, (They will say: “How his hair is growing thin!”),Prufrock and Other Observations
1459," My morning coat, my collar mounting firmly to the chin,",Prufrock and Other Observations
1459," My necktie rich and modest, but asserted by a simple pin--",Prufrock and Other Observations
1459, (They will say: “But how his arms and legs are thin!”),Prufrock and Other Observations
1459, Do I dare,Prufrock and Other Observations
1459, Disturb the universe?,Prufrock and Other Observations
1459, In a minute there is time,Prufrock and Other Observations
1459, For decisions and revisions which a minute will reverse.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," For I have known them all already, known them all:",Prufrock and Other Observations
1459," Have known the evenings, mornings, afternoons,",Prufrock and Other Observations
1459, I have measured out my life with coffee spoons;,Prufrock and Other Observations
1459, I know the voices dying with a dying fall,Prufrock and Other Observations
1459, Beneath the music from a farther room.,Prufrock and Other Observations
1459,   So how should I presume?,Prufrock and Other Observations
1459," And I have known the eyes already, known them all--",Prufrock and Other Observations
1459," The eyes that fix you in a formulated phrase,",Prufrock and Other Observations
1459," And when I am formulated, sprawling on a pin,",Prufrock and Other Observations
1459," When I am pinned and wriggling on the wall,",Prufrock and Other Observations
1459, Then how should I begin,Prufrock and Other Observations
1459, To spit out all the butt-ends of my days and ways?,Prufrock and Other Observations
1459,   And how should I presume?,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," And I have known the arms already, known them all--",Prufrock and Other Observations
1459, Arms that are braceleted and white and bare,Prufrock and Other Observations
1459," (But in the lamplight, downed with light brown hair!)",Prufrock and Other Observations
1459, Is it perfume from a dress,Prufrock and Other Observations
1459, That makes me so digress?,Prufrock and Other Observations
1459," Arms that lie along a table, or wrap about a shawl.",Prufrock and Other Observations
1459,   And should I then presume?,Prufrock and Other Observations
1459,   And how should I begin?,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,           *         *         *         *,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Shall I say, I have gone at dusk through narrow streets",Prufrock and Other Observations
1459, And watched the smoke that rises from the pipes,Prufrock and Other Observations
1459," Of lonely men in shirt-sleeves, leaning out of windows? ...",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I should have been a pair of ragged claws,Prufrock and Other Observations
1459, Scuttling across the floors of silent seas.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,           *         *         *         *,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," And the afternoon, the evening, sleeps so peacefully!",Prufrock and Other Observations
1459," Smoothed by long fingers,",Prufrock and Other Observations
1459," Asleep ... tired ... or it malingers,",Prufrock and Other Observations
1459," Stretched on the floor, here beside you and me.",Prufrock and Other Observations
1459," Should I, after tea and cakes and ices,",Prufrock and Other Observations
1459, Have the strength to force the moment to its crisis?,Prufrock and Other Observations
1459," But though I have wept and fasted, wept and prayed,",Prufrock and Other Observations
1459," Though I have seen my head (grown slightly bald) brought in upon a platter,",Prufrock and Other Observations
1459, I am no prophet--and here’s no great matter;,Prufrock and Other Observations
1459," I have seen the moment of my greatness flicker,",Prufrock and Other Observations
1459," And I have seen the eternal Footman hold my coat, and snicker,",Prufrock and Other Observations
1459," And in short, I was afraid.",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," And would it have been worth it, after all,",Prufrock and Other Observations
1459," After the cups, the marmalade, the tea,",Prufrock and Other Observations
1459," Among the porcelain, among some talk of you and me,",Prufrock and Other Observations
1459," Would it have been worth while,",Prufrock and Other Observations
1459," To have bitten off the matter with a smile,",Prufrock and Other Observations
1459, To have squeezed the universe into a ball,Prufrock and Other Observations
1459," To roll it toward some overwhelming question,",Prufrock and Other Observations
1459," To say: “I am Lazarus, come from the dead,",Prufrock and Other Observations
1459," Come back to tell you all, I shall tell you all”--",Prufrock and Other Observations
1459," If one, settling a pillow by her head,",Prufrock and Other Observations
1459,   Should say: “That is not what I meant at all;,Prufrock and Other Observations
1459,"   That is not it, at all.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," And would it have been worth it, after all,",Prufrock and Other Observations
1459," Would it have been worth while,",Prufrock and Other Observations
1459," After the sunsets and the dooryards and the sprinkled streets,",Prufrock and Other Observations
1459," After the novels, after the teacups, after the skirts that trail along the",Prufrock and Other Observations
1459,     floor--,Prufrock and Other Observations
1459," And this, and so much more?--",Prufrock and Other Observations
1459, It is impossible to say just what I mean!,Prufrock and Other Observations
1459, But as if a magic lantern threw the nerves in patterns on a screen:,Prufrock and Other Observations
1459, Would it have been worth while,Prufrock and Other Observations
1459," If one, settling a pillow or throwing off a shawl,",Prufrock and Other Observations
1459," And turning toward the window, should say:",Prufrock and Other Observations
1459,"   “That is not it at all,",Prufrock and Other Observations
1459,"   That is not what I meant, at all.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,           *         *         *         *,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," No! I am not Prince Hamlet, nor was meant to be;",Prufrock and Other Observations
1459," Am an attendant lord, one that will do",Prufrock and Other Observations
1459," To swell a progress, start a scene or two,",Prufrock and Other Observations
1459," Advise the prince; no doubt, an easy tool,",Prufrock and Other Observations
1459," Deferential, glad to be of use,",Prufrock and Other Observations
1459," Politic, cautious, and meticulous;",Prufrock and Other Observations
1459," Full of high sentence, but a bit obtuse;",Prufrock and Other Observations
1459," At times, indeed, almost ridiculous--",Prufrock and Other Observations
1459," Almost, at times, the Fool.",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I grow old ... I grow old ...,Prufrock and Other Observations
1459, I shall wear the bottoms of my trousers rolled.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Shall I part my hair behind? Do I dare to eat a peach?,Prufrock and Other Observations
1459," I shall wear white flannel trousers, and walk upon the beach.",Prufrock and Other Observations
1459," I have heard the mermaids singing, each to each.",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I do not think that they will sing to me.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I have seen them riding seaward on the waves,Prufrock and Other Observations
1459, Combing the white hair of the waves blown back,Prufrock and Other Observations
1459, When the wind blows the water white and black.,Prufrock and Other Observations
1459, We have lingered in the chambers of the sea,Prufrock and Other Observations
1459, By sea-girls wreathed with seaweed red and brown,Prufrock and Other Observations
1459," Till human voices wake us, and we drown.",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Portrait of a Lady,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,           Thou hast committed--,Prufrock and Other Observations
1459,"           Fornication: but that was in another country,",Prufrock and Other Observations
1459,"           And besides, the wench is dead.",Prufrock and Other Observations
1459,                                 The Jew Of Malta,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Among the smoke and fog of a December afternoon,Prufrock and Other Observations
1459, You have the scene arrange itself--as it will seem to do--,Prufrock and Other Observations
1459, With “I have saved this afternoon for you”;,Prufrock and Other Observations
1459," And four wax candles in the darkened room,",Prufrock and Other Observations
1459," Four rings of light upon the ceiling overhead,",Prufrock and Other Observations
1459, An atmosphere of Juliet’s tomb,Prufrock and Other Observations
1459," Prepared for all the things to be said, or left unsaid.",Prufrock and Other Observations
1459," We have been, let us say, to hear the latest Pole",Prufrock and Other Observations
1459," Transmit the Preludes, through his hair and finger tips.",Prufrock and Other Observations
1459," “So intimate, this Chopin, that I think his soul",Prufrock and Other Observations
1459, Should be resurrected only among friends,Prufrock and Other Observations
1459," Some two or three, who will not touch the bloom",Prufrock and Other Observations
1459, That is rubbed and questioned in the concert room.”,Prufrock and Other Observations
1459, --And so the conversation slips,Prufrock and Other Observations
1459, Among velleities and carefully caught regrets,Prufrock and Other Observations
1459, Through attenuated tones of violins,Prufrock and Other Observations
1459, Mingled with remote cornets,Prufrock and Other Observations
1459, And begins.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," “You do not know how much they mean to me, my friends,",Prufrock and Other Observations
1459," And how, how rare and strange it is, to find",Prufrock and Other Observations
1459," In a life composed so much, so much of odds and ends,",Prufrock and Other Observations
1459, (For indeed I do not love it ... you knew? you are not blind!,Prufrock and Other Observations
1459, How keen you are!),Prufrock and Other Observations
1459," To find a friend who has these qualities,",Prufrock and Other Observations
1459," Who has, and gives",Prufrock and Other Observations
1459, Those qualities upon which friendship lives.,Prufrock and Other Observations
1459, How much it means that I say this to you--,Prufrock and Other Observations
1459," Without these friendships--life, what cauchemar!”",Prufrock and Other Observations
1459, Among the windings of the violins,Prufrock and Other Observations
1459, And the ariettes,Prufrock and Other Observations
1459, Of cracked cornets,Prufrock and Other Observations
1459, Inside my brain a dull tom-tom begins,Prufrock and Other Observations
1459," Absurdly hammering a prelude of its own,",Prufrock and Other Observations
1459, Capricious monotone,Prufrock and Other Observations
1459, That is at least one definite “false note.”,Prufrock and Other Observations
1459," --Let us take the air, in a tobacco trance,",Prufrock and Other Observations
1459, Admire the monuments,Prufrock and Other Observations
1459," Discuss the late events,",Prufrock and Other Observations
1459, Correct our watches by the public clocks.,Prufrock and Other Observations
1459, Then sit for half an hour and drink our bocks.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, II,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Now that lilacs are in bloom,Prufrock and Other Observations
1459, She has a bowl of lilacs in her room,Prufrock and Other Observations
1459, And twists one in her fingers while she talks.,Prufrock and Other Observations
1459," “Ah, my friend, you do not know, you do not know",Prufrock and Other Observations
1459," What life is, you who hold it in your hands”;",Prufrock and Other Observations
1459, (Slowly twisting the lilac stalks),Prufrock and Other Observations
1459," “You let it flow from you, you let it flow,",Prufrock and Other Observations
1459," And youth is cruel, and has no remorse",Prufrock and Other Observations
1459, And smiles at situations which it cannot see.”,Prufrock and Other Observations
1459," I smile, of course,",Prufrock and Other Observations
1459, And go on drinking tea.,Prufrock and Other Observations
1459," “Yet with these April sunsets, that somehow recall",Prufrock and Other Observations
1459," My buried life, and Paris in the Spring,",Prufrock and Other Observations
1459," I feel immeasurably at peace, and find the world",Prufrock and Other Observations
1459," To be wonderful and youthful, after all.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The voice returns like the insistent out-of-tune,Prufrock and Other Observations
1459, Of a broken violin on an August afternoon:,Prufrock and Other Observations
1459, “I am always sure that you understand,Prufrock and Other Observations
1459," My feelings, always sure that you feel,",Prufrock and Other Observations
1459, Sure that across the gulf you reach your hand.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," You are invulnerable, you have no Achilles’ heel.",Prufrock and Other Observations
1459," You will go on, and when you have prevailed",Prufrock and Other Observations
1459, You can say: at this point many a one has failed.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," But what have I, but what have I, my friend,",Prufrock and Other Observations
1459," To give you, what can you receive from me?",Prufrock and Other Observations
1459, Only the friendship and the sympathy,Prufrock and Other Observations
1459, Of one about to reach her journey’s end.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," I shall sit here, serving tea to friends....”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I take my hat: how can I make a cowardly amends,Prufrock and Other Observations
1459, For what she has said to me?,Prufrock and Other Observations
1459, You will see me any morning in the park,Prufrock and Other Observations
1459, Reading the comics and the sporting page.,Prufrock and Other Observations
1459, Particularly I remark,Prufrock and Other Observations
1459, An English countess goes upon the stage.,Prufrock and Other Observations
1459," A Greek was murdered at a Polish dance,",Prufrock and Other Observations
1459, Another bank defaulter has confessed.,Prufrock and Other Observations
1459," I keep my countenance,",Prufrock and Other Observations
1459, I remain self-possessed,Prufrock and Other Observations
1459," Except when a street piano, mechanical and tired",Prufrock and Other Observations
1459, Reiterates some worn-out common song,Prufrock and Other Observations
1459, With the smell of hyacinths across the garden,Prufrock and Other Observations
1459, Recalling things that other people have desired.,Prufrock and Other Observations
1459, Are these ideas right or wrong?,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, III,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The October night comes down; returning as before,Prufrock and Other Observations
1459, Except for a slight sensation of being ill at ease,Prufrock and Other Observations
1459, I mount the stairs and turn the handle of the door,Prufrock and Other Observations
